transacao_id,id_incremental,produto,quantidade,preco_unitario,valor_total,metodo_pagamento,localidade,data_transacao
TXN_6854151,6854151,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-02-07
TXN_8133627,8133627,Cake,5,3.0,15.0,Cash,In-Store,2023-08-15
TXN_5117140,5117140,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-08-17
TXN_4036747,4036747,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-05-27
TXN_9720549,9720549,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-07-30
TXN_5901182,5901182,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-07-15
TXN_1923984,1923984,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-08-31
TXN_1315847,1315847,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-06-19
TXN_1464150,1464150,Coffee,5,2.0,10.0,Cash,Takeaway,2023-02-14
TXN_1775278,1775278,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-02-22
TXN_1411473,1411473,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-01-04
TXN_3397978,3397978,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-08-01
TXN_8568597,8568597,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-04-03
TXN_3643348,3643348,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-09-06
TXN_1244509,1244509,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-02-21
TXN_9917989,9917989,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-10-20
TXN_4168628,4168628,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-04-27
TXN_1765281,1765281,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-01-28
TXN_8571235,8571235,Cake,1,3.0,3.0,Cash,Takeaway,2023-03-01
TXN_2611683,2611683,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-04-11
TXN_4271744,4271744,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-19
TXN_5153086,5153086,Tea,3,1.5,4.5,Cash,In-Store,2023-06-27
TXN_3435509,3435509,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-08-19
TXN_8771574,8771574,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-05-03
TXN_6177161,6177161,Tea,5,1.5,7.5,Credit Card,In-Store,2023-04-01
TXN_4476151,4476151,Juice,4,3.0,12.0,Credit Card,In-Store,2023-02-15
TXN_6557174,6557174,Salad,4,5.0,20.0,Credit Card,In-Store,2023-08-20
TXN_5089516,5089516,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-11-04
TXN_5915706,5915706,Tea,1,1.5,1.5,Cash,In-Store,2023-08-18
TXN_1870303,1870303,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-05-05
TXN_7766134,7766134,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-01-05
TXN_2617257,2617257,Cookie,1,1.0,1.0,Cash,Takeaway,2023-08-20
TXN_6179169,6179169,Sandwich,2,4.0,8.0,Cash,In-Store,2023-10-21
TXN_3364751,3364751,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-04-12
TXN_1097334,1097334,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-03-21
TXN_6887407,6887407,Cake,3,3.0,9.0,Cash,In-Store,2023-09-15
TXN_6425991,6425991,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-06
TXN_6040882,6040882,Cookie,1,1.0,1.0,Cash,In-Store,2023-06-06
TXN_7921799,7921799,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-09-14
TXN_7272630,7272630,Tea,4,1.5,6.0,Cash,Takeaway,2023-03-24
TXN_1244299,1244299,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-07-18
TXN_5965095,5965095,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-06-16
TXN_7911650,7911650,Juice,2,3.0,6.0,Cash,Takeaway,2023-03-13
TXN_9031518,9031518,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-01-13
TXN_7068406,7068406,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-01-26
TXN_5380220,5380220,Coffee,4,2.0,8.0,Credit Card,In-Store,2023-10-18
TXN_7208533,7208533,Tea,1,1.5,1.5,Cash,In-Store,2023-05-15
TXN_2727347,2727347,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-20
TXN_3651337,3651337,Smoothie,4,4.0,16.0,Cash,In-Store,2023-10-25
TXN_4740892,4740892,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-11-19
TXN_3390882,3390882,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-07-03
TXN_1872692,1872692,Salad,5,5.0,25.0,Cash,In-Store,2023-08-09
TXN_1372492,1372492,Salad,4,5.0,20.0,Cash,Takeaway,2023-03-28
TXN_4986514,4986514,Tea,3,1.5,4.5,Credit Card,In-Store,2023-06-06
TXN_1050083,1050083,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-06-28
TXN_8241724,8241724,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-05-14
TXN_1425215,1425215,Juice,1,3.0,3.0,Cash,Takeaway,2023-03-13
TXN_2363378,2363378,Coffee,5,2.0,10.0,Cash,Takeaway,2023-04-23
TXN_8999576,8999576,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-04-09
TXN_5513984,5513984,Tea,1,1.5,1.5,Credit Card,In-Store,2023-09-13
TXN_5346493,5346493,Cookie,5,1.0,5.0,Digital Wallet,In-Store,2023-04-08
TXN_6219634,6219634,Salad,1,5.0,5.0,Cash,Takeaway,2023-09-11
TXN_3539062,3539062,Salad,2,5.0,10.0,Digital Wallet,In-Store,2023-10-04
TXN_2134911,2134911,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-10-07
TXN_6991430,6991430,Cookie,5,1.0,5.0,Cash,In-Store,2023-05-31
TXN_5470598,5470598,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-03-14
TXN_3186333,3186333,Cookie,5,1.0,5.0,Cash,In-Store,2023-08-19
TXN_6506895,6506895,Cake,5,3.0,15.0,Credit Card,In-Store,2023-08-10
TXN_2917211,2917211,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-19
TXN_7116936,7116936,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-05-19
TXN_4209748,4209748,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-10-24
TXN_7054849,7054849,Cake,4,3.0,12.0,Cash,Takeaway,2023-06-16
TXN_2892693,2892693,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-03-02
TXN_6037144,6037144,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-02
TXN_3494014,3494014,Cake,1,3.0,3.0,Credit Card,In-Store,2023-06-09
TXN_1503903,1503903,Tea,1,1.5,1.5,Cash,Takeaway,2023-03-20
TXN_1260517,1260517,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-17
TXN_8490157,8490157,Salad,2,5.0,10.0,Credit Card,In-Store,2023-09-06
TXN_7878395,7878395,Salad,3,5.0,15.0,Credit Card,In-Store,2023-05-26
TXN_4090464,4090464,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-01-16
TXN_2172301,2172301,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-04-06
TXN_3680192,3680192,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-05-20
TXN_9268974,9268974,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-10-29
TXN_7435796,7435796,Coffee,2,2.0,4.0,Cash,In-Store,2023-11-03
TXN_7294526,7294526,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-02
TXN_5618976,5618976,Coffee,2,2.0,4.0,Cash,Takeaway,2023-12-05
TXN_3964398,3964398,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-20
TXN_3419352,3419352,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-10-22
TXN_6202631,6202631,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-07-29
TXN_4726531,4726531,Salad,5,5.0,25.0,Cash,Takeaway,2023-09-09
TXN_8377812,8377812,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-03-27
TXN_2163150,2163150,Salad,1,5.0,5.0,Cash,In-Store,2023-08-25
TXN_2371464,2371464,Smoothie,4,4.0,16.0,Cash,In-Store,2023-09-20
TXN_5276842,5276842,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-06-26
TXN_1367003,1367003,Salad,5,5.0,25.0,Cash,In-Store,2023-11-10
TXN_3466686,3466686,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-09-03
TXN_6064301,6064301,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-07-12
TXN_5005674,5005674,Salad,4,5.0,20.0,Credit Card,In-Store,2023-10-03
TXN_1714471,1714471,Juice,4,3.0,12.0,Cash,Takeaway,2023-08-17
TXN_1064565,1064565,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-03-14
TXN_9104545,9104545,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-19
TXN_2108125,2108125,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-10-06
TXN_8743849,8743849,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-04
TXN_6234070,6234070,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-01-31
TXN_7637178,7637178,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-05-26
TXN_1281536,1281536,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-03-19
TXN_8736069,8736069,Tea,5,1.5,7.5,Cash,Takeaway,2023-07-06
TXN_9281710,9281710,Juice,3,3.0,9.0,Credit Card,In-Store,2023-08-05
TXN_9131337,9131337,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-05-24
TXN_2278015,2278015,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-04-10
TXN_7860054,7860054,Tea,5,1.5,7.5,Credit Card,In-Store,2023-02-07
TXN_8304399,8304399,Tea,2,1.5,3.0,Cash,In-Store,2023-06-08
TXN_4565233,4565233,Salad,3,5.0,15.0,Credit Card,In-Store,2023-11-16
TXN_6898341,6898341,Tea,2,1.5,3.0,Credit Card,In-Store,2023-08-21
TXN_7322436,7322436,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-06-29
TXN_1733916,1733916,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-01-12
TXN_6309570,6309570,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-09-26
TXN_3499910,3499910,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-09-29
TXN_8620426,8620426,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-11-28
TXN_2037742,2037742,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-11-14
TXN_7013527,7013527,Salad,2,5.0,10.0,Credit Card,In-Store,2023-05-18
TXN_2798420,2798420,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-17
TXN_5506907,5506907,Cookie,2,1.0,2.0,Cash,Takeaway,2023-12-08
TXN_5353468,5353468,Tea,2,1.5,3.0,Credit Card,In-Store,2023-11-30
TXN_7485712,7485712,Sandwich,4,4.0,16.0,Cash,In-Store,2023-04-15
TXN_9810868,9810868,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-10-05
TXN_4722816,4722816,Salad,4,5.0,20.0,Cash,In-Store,2023-10-19
TXN_7814690,7814690,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-05-10
TXN_6083650,6083650,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-07-01
TXN_8342990,8342990,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-23
TXN_4407959,4407959,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-28
TXN_3422759,3422759,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-02-19
TXN_8164332,8164332,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-22
TXN_3166181,3166181,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-05-21
TXN_5173881,5173881,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-29
TXN_9612877,9612877,Smoothie,1,4.0,4.0,Cash,In-Store,2023-03-07
TXN_4296204,4296204,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-11-28
TXN_6478978,6478978,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-10-27
TXN_4897182,4897182,Cake,3,3.0,9.0,Cash,Takeaway,2023-11-26
TXN_7630750,7630750,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-03-16
TXN_1269252,1269252,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-18
TXN_3193212,3193212,Cake,1,3.0,3.0,Cash,In-Store,2023-11-23
TXN_2370338,2370338,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-30
TXN_8628848,8628848,Juice,1,3.0,3.0,Credit Card,In-Store,2023-01-29
TXN_5275315,5275315,Smoothie,2,4.0,8.0,Digital Wallet,In-Store,2023-01-19
TXN_8124663,8124663,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-10-15
TXN_6717074,6717074,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-12
TXN_2902289,2902289,Tea,5,1.5,7.5,Credit Card,In-Store,2023-12-16
TXN_9231214,9231214,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-05-24
TXN_2005789,2005789,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-03-13
TXN_9134335,9134335,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-30
TXN_6652858,6652858,Salad,5,5.0,25.0,Credit Card,In-Store,2023-09-13
TXN_5932892,5932892,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-11-19
TXN_7466586,7466586,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-02
TXN_4207981,4207981,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-03-17
TXN_1165779,1165779,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-06-30
TXN_4607933,4607933,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-09-22
TXN_2324227,2324227,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-06-07
TXN_2452819,2452819,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-07-31
TXN_6732494,6732494,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-03-18
TXN_5458161,5458161,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-19
TXN_5747094,5747094,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-11
TXN_9782087,9782087,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-07-27
TXN_5824950,5824950,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-06
TXN_6682782,6682782,Cookie,5,1.0,5.0,Cash,In-Store,2023-12-15
TXN_3206293,3206293,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-05-04
TXN_2859077,2859077,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-31
TXN_8066306,8066306,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-07
TXN_5224275,5224275,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-12-17
TXN_3842567,3842567,Salad,1,5.0,5.0,Credit Card,In-Store,2023-03-13
TXN_6602557,6602557,Cake,4,3.0,12.0,Cash,Takeaway,2023-02-06
TXN_8065180,8065180,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-06-07
TXN_3396099,3396099,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-04-06
TXN_7767493,7767493,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-02-20
TXN_2954575,2954575,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-11-14
TXN_2134650,2134650,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-11
TXN_8794205,8794205,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-22
TXN_8294790,8294790,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-09-01
TXN_4207219,4207219,Cake,1,3.0,3.0,Cash,In-Store,2023-09-16
TXN_1921415,1921415,Cake,1,3.0,3.0,Cash,Takeaway,2023-11-03
TXN_3709876,3709876,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-11-04
TXN_6063689,6063689,Cookie,3,1.0,3.0,Cash,In-Store,2023-02-01
TXN_8126762,8126762,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-06-08
TXN_1235828,1235828,Tea,4,1.5,6.0,Cash,Takeaway,2023-02-19
TXN_4992510,4992510,Cookie,4,1.0,4.0,Cash,In-Store,2023-01-26
TXN_6472826,6472826,Juice,4,3.0,12.0,Cash,In-Store,2023-04-11
TXN_8131052,8131052,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-09-16
TXN_6636395,6636395,Juice,4,3.0,12.0,Cash,In-Store,2023-01-30
TXN_3353615,3353615,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-07-24
TXN_6705109,6705109,Cake,3,3.0,9.0,Cash,In-Store,2023-08-05
TXN_8421481,8421481,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-27
TXN_6201227,6201227,Salad,2,5.0,10.0,Cash,Takeaway,2023-01-15
TXN_9052231,9052231,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-08-20
TXN_8228865,8228865,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-09-19
TXN_5875188,5875188,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-07-09
TXN_1307239,1307239,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-26
TXN_5138519,5138519,Cake,5,3.0,15.0,Cash,In-Store,2023-05-22
TXN_6710660,6710660,Salad,2,5.0,10.0,Cash,In-Store,2023-02-08
TXN_9523369,9523369,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-08-25
TXN_6188931,6188931,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-01-28
TXN_2365394,2365394,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-04-06
TXN_2898188,2898188,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-26
TXN_5300938,5300938,Tea,5,1.5,7.5,Cash,Takeaway,2023-10-30
TXN_1489746,1489746,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-12-18
TXN_2864951,2864951,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-10-09
TXN_4762520,4762520,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-07-17
TXN_6869880,6869880,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-08-05
TXN_3054405,3054405,Juice,3,3.0,9.0,Cash,In-Store,2023-11-19
TXN_1443201,1443201,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-10-03
TXN_9157460,9157460,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-01-23
TXN_2299364,2299364,Salad,1,5.0,5.0,Cash,In-Store,2023-10-26
TXN_9300970,9300970,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-03-06
TXN_5747642,5747642,Salad,2,5.0,10.0,Cash,Takeaway,2023-07-26
TXN_1505875,1505875,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-05-17
TXN_5417192,5417192,Cookie,4,1.0,4.0,Cash,In-Store,2023-06-23
TXN_5357157,5357157,Juice,4,3.0,12.0,Credit Card,In-Store,2023-05-21
TXN_2000400,2000400,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-09-29
TXN_3105489,3105489,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-03-14
TXN_2096922,2096922,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-12-11
TXN_9265178,9265178,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-03-18
TXN_7126770,7126770,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-11-09
TXN_6348409,6348409,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-07-26
TXN_8160791,8160791,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-10-24
TXN_1647069,1647069,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-04-06
TXN_1512185,1512185,Coffee,4,2.0,8.0,Cash,Takeaway,2023-06-16
TXN_1004563,1004563,Tea,5,1.5,7.5,Credit Card,In-Store,2023-10-28
TXN_1927431,1927431,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-02-07
TXN_3432433,3432433,Cookie,5,1.0,5.0,Cash,In-Store,2023-02-19
TXN_1130142,1130142,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-03-13
TXN_3279039,3279039,Cake,4,3.0,12.0,Credit Card,In-Store,2023-06-26
TXN_8305936,8305936,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-08-02
TXN_3808895,3808895,Salad,2,5.0,10.0,Cash,In-Store,2023-07-13
TXN_6405258,6405258,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-10
TXN_1224087,1224087,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-03-20
TXN_7727118,7727118,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-04
TXN_8413949,8413949,Juice,1,3.0,3.0,Credit Card,In-Store,2023-10-14
TXN_6541110,6541110,Cookie,3,1.0,3.0,Cash,In-Store,2023-12-30
TXN_6814891,6814891,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-06-26
TXN_9884180,9884180,Salad,1,5.0,5.0,Cash,Takeaway,2023-05-19
TXN_6775024,6775024,Coffee,2,2.0,4.0,Cash,In-Store,2023-01-30
TXN_6501361,6501361,Salad,5,5.0,25.0,Cash,In-Store,2023-01-17
TXN_4283360,4283360,Coffee,2,2.0,4.0,Credit Card,In-Store,2023-12-19
TXN_3956393,3956393,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-01-14
TXN_9576057,9576057,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-03
TXN_3779292,3779292,Salad,2,5.0,10.0,Credit Card,In-Store,2023-12-30
TXN_5848025,5848025,Tea,5,1.5,7.5,Credit Card,In-Store,2023-01-19
TXN_4818703,4818703,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-04-20
TXN_6431384,6431384,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-08-06
TXN_5530717,5530717,Juice,1,3.0,3.0,Credit Card,In-Store,2023-03-10
TXN_3100053,3100053,Cake,3,3.0,9.0,Cash,In-Store,2023-12-19
TXN_6504180,6504180,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-08-31
TXN_6378045,6378045,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-05-07
TXN_6266147,6266147,Juice,3,3.0,9.0,Credit Card,In-Store,2023-01-31
TXN_8815623,8815623,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-02-03
TXN_3518789,3518789,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-12-01
TXN_4767006,4767006,Cake,1,3.0,3.0,Cash,Takeaway,2023-08-23
TXN_6572164,6572164,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-01-15
TXN_7524971,7524971,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-05
TXN_1700027,1700027,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-06-04
TXN_2409052,2409052,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-07-08
TXN_4849860,4849860,Tea,4,1.5,6.0,Credit Card,In-Store,2023-12-01
TXN_9511794,9511794,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-10
TXN_9024781,9024781,Smoothie,4,4.0,16.0,Cash,In-Store,2023-09-12
TXN_7771526,7771526,Juice,1,3.0,3.0,Cash,In-Store,2023-04-28
TXN_8591813,8591813,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-31
TXN_4095768,4095768,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-06-18
TXN_5534944,5534944,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-01-26
TXN_7145259,7145259,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-11-11
TXN_2817018,2817018,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-25
TXN_6012446,6012446,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-07-20
TXN_4135134,4135134,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-08-11
TXN_2212234,2212234,Juice,2,3.0,6.0,Cash,In-Store,2023-12-22
TXN_4566012,4566012,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-05-10
TXN_5125382,5125382,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-12-26
TXN_1661068,1661068,Salad,3,5.0,15.0,Cash,Takeaway,2023-04-09
TXN_9549381,9549381,Juice,1,3.0,3.0,Digital Wallet,In-Store,2023-11-23
TXN_7812084,7812084,Sandwich,4,4.0,16.0,Cash,In-Store,2023-01-17
TXN_4552615,4552615,Cake,2,3.0,6.0,Cash,Takeaway,2023-04-09
TXN_6745856,6745856,Cake,4,3.0,12.0,Cash,In-Store,2023-06-16
TXN_3369191,3369191,Cookie,5,1.0,5.0,Cash,Takeaway,2023-02-07
TXN_4398750,4398750,Sandwich,2,4.0,8.0,Cash,In-Store,2023-05-28
TXN_9850541,9850541,Cookie,4,1.0,4.0,Cash,Takeaway,2023-09-02
TXN_4262142,4262142,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-02
TXN_3589218,3589218,Salad,2,5.0,10.0,Credit Card,In-Store,2023-06-21
TXN_7303515,7303515,Salad,4,5.0,20.0,Cash,In-Store,2023-05-29
TXN_2436779,2436779,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-05-24
TXN_2719734,2719734,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-05-22
TXN_8566668,8566668,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-12
TXN_8284384,8284384,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-05
TXN_2508499,2508499,Tea,3,1.5,4.5,Credit Card,In-Store,2023-02-22
TXN_4571510,4571510,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-11-19
TXN_4742476,4742476,Coffee,2,2.0,4.0,Cash,In-Store,2023-10-27
TXN_8510436,8510436,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-07-19
TXN_7509630,7509630,Cookie,3,1.0,3.0,Cash,In-Store,2023-04-20
TXN_4977130,4977130,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-07-08
TXN_9284099,9284099,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-07-20
TXN_7454416,7454416,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-12-07
TXN_7179013,7179013,Juice,5,3.0,15.0,Credit Card,In-Store,2023-05-06
TXN_7694559,7694559,Cookie,3,1.0,3.0,Cash,Takeaway,2023-05-05
TXN_5668193,5668193,Coffee,5,2.0,10.0,Cash,Takeaway,2023-08-14
TXN_1448501,1448501,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-09-10
TXN_7139869,7139869,Tea,1,1.5,1.5,Cash,In-Store,2023-06-22
TXN_6419668,6419668,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-04-29
TXN_8810001,8810001,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-23
TXN_4439120,4439120,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-03-31
TXN_4613510,4613510,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-02-16
TXN_2044375,2044375,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-05
TXN_6399545,6399545,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-03-22
